date,country_region,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2022-04-19,Philippines,0.8771929824561403,-23.035087719298247,18.385964912280702
2022-04-19,Philippines,1.5517241379310345,-22.603448275862068,18.413793103448278
2022-04-19,Philippines,1.7966101694915255,-22.52542372881356,18.406779661016948
2022-04-19,Philippines,1.95,-22.15,18.366666666666667
2022-04-19,Philippines,2.442622950819672,-21.737704918032787,18.39344262295082
2022-04-19,Philippines,2.3870967741935485,-21.43548387096774,18.387096774193548
2022-04-19,Philippines,2.5396825396825395,-21.158730158730158,18.38095238095238
2022-04-20,Philippines,-1.5454545454545454,-22.418181818181818,18.672727272727272
2022-04-20,Philippines,-1.875,-22.285714285714285,18.625
2022-04-20,Philippines,-1.1754385964912282,-21.842105263157894,18.63157894736842
2022-04-20,Philippines,-1.2241379310344827,-21.5,18.620689655172413
2022-04-20,Philippines,-0.8813559322033898,-21.16949152542373,18.610169491525422
2022-04-20,Philippines,-0.55,-21.1,18.6
2022-04-20,Philippines,-0.3114754098360656,-20.737704918032787,18.557377049180328
2022-04-20,Philippines,0.3709677419354839,-20.322580645161292,18.56451612903226
2022-04-20,Philippines,0.06349206349206349,-20.22222222222222,18.53968253968254
2022-04-21,Philippines,0.7636363636363637,-13.818181818181818,17.818181818181817
2022-04-21,Philippines,0.4107142857142857,-13.839285714285714,17.803571428571427
2022-04-21,Philippines,0.7017543859649122,-13.614035087719298,17.80701754385965
2022-04-21,Philippines,0.4827586206896552,-13.586206896551724,17.79310344827586
2022-04-21,Philippines,0.3898305084745763,-13.372881355932204,17.796610169491526
2022-04-21,Philippines,0.5,-13.1,17.766666666666666
2022-04-21,Philippines,0.7868852459016393,-12.950819672131148,17.78688524590164
2022-04-21,Philippines,0.8387096774193549,-13.0,17.79032258064516
2022-04-21,Philippines,1.2857142857142858,-12.793650793650794,17.825396825396826
2022-04-22,Philippines,8.636363636363637,-4.054545454545455,15.6
2022-04-22,Philippines,8.535714285714286,-3.8035714285714284,15.625
2022-04-22,Philippines,8.578947368421053,-3.719298245614035,15.68421052631579
2022-04-22,Philippines,8.293103448275861,-3.603448275862069,15.741379310344827
2022-04-22,Philippines,8.491525423728813,-3.4745762711864407,15.813559322033898
2022-04-22,Philippines,8.266666666666667,-3.566666666666667,15.833333333333334
2022-04-22,Philippines,8.40983606557377,-3.4754098360655736,15.885245901639344
2022-04-22,Philippines,7.903225806451613,-3.6129032258064515,15.919354838709678
2022-04-22,Philippines,8.507936507936508,-3.4444444444444446,15.968253968253968
2022-04-23,Philippines,11.618181818181819,0.12727272727272726,15.872727272727273
2022-04-23,Philippines,11.571428571428571,0.42857142857142855,15.803571428571429
2022-04-23,Philippines,11.24561403508772,0.7192982456140351,15.736842105263158
2022-04-23,Philippines,12.0,1.1206896551724137,15.706896551724139
2022-04-23,Philippines,11.711864406779661,1.2033898305084745,15.627118644067796
2022-04-23,Philippines,11.833333333333334,1.5666666666666667,15.6
2022-04-23,Philippines,11.754098360655737,1.8688524590163935,15.540983606557377
2022-04-23,Philippines,11.919354838709678,2.096774193548387,15.483870967741936
2022-04-23,Philippines,11.634920634920634,2.111111111111111,15.396825396825397
2022-04-24,Philippines,11.8,-0.23636363636363636,16.563636363636363
2022-04-24,Philippines,11.625,-0.017857142857142856,16.410714285714285
2022-04-24,Philippines,11.31578947368421,0.2807017543859649,16.31578947368421
2022-04-24,Philippines,11.517241379310345,0.7241379310344828,16.224137931034484
2022-04-24,Philippines,11.694915254237289,1.3559322033898304,16.152542372881356
2022-04-24,Philippines,11.733333333333333,1.85,16.066666666666666
2022-04-24,Philippines,11.639344262295081,2.3934426229508197,15.950819672131148
2022-04-24,Philippines,11.193548387096774,2.5806451612903225,15.870967741935484
2022-04-24,Philippines,11.412698412698413,3.1587301587301586,15.793650793650794
2022-04-25,Philippines,10.454545454545455,4.4,15.854545454545455
2022-04-25,Philippines,9.946428571428571,4.071428571428571,15.839285714285714
2022-04-25,Philippines,10.385964912280702,4.105263157894737,15.894736842105264
2022-04-25,Philippines,10.362068965517242,3.7586206896551726,15.913793103448276
2022-04-25,Philippines,10.745762711864407,3.6779661016949152,15.932203389830509
2022-04-25,Philippines,10.566666666666666,3.65,15.95
2022-04-25,Philippines,10.098360655737705,3.377049180327869,15.950819672131148
2022-04-25,Philippines,10.016129032258064,3.4193548387096775,15.919354838709678
2022-04-25,Philippines,10.777777777777779,3.492063492063492,15.968253968253968
2022-04-26,Philippines,11.254545454545454,5.090909090909091,15.727272727272727
2022-04-26,Philippines,11.339285714285714,4.964285714285714,15.767857142857142
2022-04-26,Philippines,10.842105263157896,4.614035087719298,15.771929824561404
2022-04-26,Philippines,10.258620689655173,4.293103448275862,15.810344827586206
2022-04-26,Philippines,10.338983050847459,4.1525423728813555,15.864406779661017
2022-04-26,Philippines,10.15,4.066666666666666,15.9
2022-04-26,Philippines,10.163934426229508,4.065573770491803,15.885245901639344
2022-04-26,Philippines,10.129032258064516,3.7419354838709675,15.935483870967742
2022-04-26,Philippines,10.793650793650794,3.7301587301587302,15.968253968253968
2022-04-27,Philippines,10.6,4.763636363636364,15.745454545454546
2022-04-27,Philippines,10.642857142857142,4.732142857142857,15.732142857142858
2022-04-27,Philippines,11.421052631578947,4.7368421052631575,15.789473684210526
2022-04-27,Philippines,10.913793103448276,4.379310344827586,15.827586206896552
2022-04-27,Philippines,11.05084745762712,4.271186440677966,15.864406779661017
2022-04-27,Philippines,11.466666666666667,4.233333333333333,15.916666666666666
2022-04-27,Philippines,10.967213114754099,3.9344262295081966,15.918032786885245
2022-04-27,Philippines,11.225806451612904,3.838709677419355,15.935483870967742
2022-04-27,Philippines,11.015873015873016,3.761904761904762,15.952380952380953
2022-04-28,Philippines,11.8,5.072727272727272,15.672727272727272
2022-04-28,Philippines,11.553571428571429,4.982142857142857,15.696428571428571
2022-04-28,Philippines,11.719298245614034,4.894736842105263,15.736842105263158
2022-04-28,Philippines,11.206896551724139,4.620689655172414,15.758620689655173
2022-04-28,Philippines,11.474576271186441,4.47457627118644,15.796610169491526
2022-04-28,Philippines,11.433333333333334,4.466666666666667,15.783333333333333
2022-04-28,Philippines,10.98360655737705,4.163934426229508,15.78688524590164
2022-04-28,Philippines,11.596774193548388,4.17741935483871,15.838709677419354
2022-04-28,Philippines,11.507936507936508,3.873015873015873,15.857142857142858
2022-04-29,Philippines,12.527272727272727,4.381818181818182,15.454545454545455
2022-04-29,Philippines,12.714285714285714,4.339285714285714,15.5
2022-04-29,Philippines,13.350877192982455,4.385964912280702,15.56140350877193
2022-04-29,Philippines,13.53448275862069,4.362068965517241,15.620689655172415
2022-04-29,Philippines,13.033898305084746,4.135593220338983,15.661016949152541
2022-04-29,Philippines,12.55,3.8833333333333333,15.666666666666666
2022-04-29,Philippines,12.344262295081966,3.8852459016393444,15.704918032786885
2022-04-29,Philippines,12.790322580645162,3.967741935483871,15.693548387096774
2022-04-29,Philippines,13.047619047619047,3.9523809523809526,15.746031746031745
2022-04-30,Philippines,13.363636363636363,2.3454545454545452,16.254545454545454
2022-04-30,Philippines,13.214285714285714,2.5714285714285716,16.160714285714285
2022-04-30,Philippines,13.456140350877194,2.824561403508772,16.087719298245613
2022-04-30,Philippines,13.275862068965518,2.8448275862068964,15.96551724137931
2022-04-30,Philippines,13.322033898305085,3.135593220338983,15.88135593220339
2022-04-30,Philippines,14.183333333333334,3.5,15.833333333333334
2022-04-30,Philippines,14.049180327868852,3.540983606557377,15.754098360655737
2022-04-30,Philippines,14.161290322580646,3.774193548387097,15.67741935483871
2022-04-30,Philippines,14.46031746031746,3.984126984126984,15.603174603174603
2022-05-01,Philippines,15.454545454545455,0.6545454545454545,16.327272727272728
2022-05-01,Philippines,15.339285714285714,0.7857142857142857,16.160714285714285
2022-05-01,Philippines,15.333333333333334,1.368421052631579,16.017543859649123
2022-05-01,Philippines,15.568965517241379,1.7413793103448276,15.913793103448276
2022-05-01,Philippines,15.169491525423728,1.8644067796610169,15.796610169491526
2022-05-01,Philippines,15.383333333333333,2.466666666666667,15.716666666666667
2022-05-01,Philippines,15.491803278688524,2.8852459016393444,15.62295081967213
2022-05-01,Philippines,15.370967741935484,3.096774193548387,15.516129032258064
2022-05-01,Philippines,15.65079365079365,3.6666666666666665,15.412698412698413
2022-05-02,Philippines,15.836363636363636,4.509090909090909,15.181818181818182
2022-05-02,Philippines,16.142857142857142,4.321428571428571,15.214285714285714
2022-05-02,Philippines,15.649122807017545,3.912280701754386,15.228070175438596
2022-05-02,Philippines,15.982758620689655,3.8275862068965516,15.293103448275861
2022-05-02,Philippines,15.491525423728813,3.440677966101695,15.288135593220339
2022-05-02,Philippines,16.15,3.3833333333333333,15.366666666666667
2022-05-02,Philippines,16.57377049180328,3.262295081967213,15.37704918032787
2022-05-02,Philippines,16.403225806451612,3.1129032258064515,15.403225806451612
2022-05-02,Philippines,16.41269841269841,2.761904761904762,15.396825396825397
2022-05-03,Philippines,17.527272727272727,3.3636363636363638,15.127272727272727
2022-05-03,Philippines,17.589285714285715,2.6964285714285716,15.232142857142858
2022-05-03,Philippines,17.596491228070175,1.9473684210526316,15.385964912280702
2022-05-03,Philippines,16.862068965517242,1.0862068965517242,15.5
2022-05-03,Philippines,16.8135593220339,0.6779661016949152,15.542372881355933
2022-05-03,Philippines,17.416666666666668,0.05,15.7
2022-05-03,Philippines,17.049180327868854,-0.5573770491803278,15.80327868852459
2022-05-03,Philippines,17.29032258064516,-1.1774193548387097,15.887096774193548
2022-05-03,Philippines,16.6984126984127,-1.8412698412698412,15.984126984126984
2022-05-04,Philippines,16.654545454545456,-1.6181818181818182,15.709090909090909
2022-05-04,Philippines,16.875,-1.8928571428571428,15.75
2022-05-04,Philippines,16.92982456140351,-1.912280701754386,15.736842105263158
2022-05-04,Philippines,16.724137931034484,-1.9482758620689655,15.758620689655173
2022-05-04,Philippines,16.847457627118644,-1.9830508474576272,15.779661016949152
2022-05-04,Philippines,17.183333333333334,-2.0166666666666666,15.8
2022-05-04,Philippines,18.081967213114755,-1.9508196721311475,15.836065573770492
2022-05-04,Philippines,17.596774193548388,-2.1774193548387095,15.838709677419354
2022-05-04,Philippines,17.984126984126984,-2.142857142857143,15.88888888888889
2022-05-05,Philippines,19.254545454545454,-1.9454545454545455,15.672727272727272
2022-05-05,Philippines,19.178571428571427,-1.9464285714285714,15.660714285714286
2022-05-05,Philippines,19.92982456140351,-1.894736842105263,15.719298245614034
2022-05-05,Philippines,19.637931034482758,-1.9310344827586208,15.741379310344827
2022-05-05,Philippines,19.728813559322035,-1.9661016949152543,15.76271186440678
2022-05-05,Philippines,19.183333333333334,-2.183333333333333,15.75
2022-05-05,Philippines,18.62295081967213,-2.377049180327869,15.770491803278688
2022-05-05,Philippines,18.532258064516128,-2.596774193548387,15.806451612903226
2022-05-05,Philippines,18.841269841269842,-2.619047619047619,15.857142857142858
2022-05-06,Philippines,18.818181818181817,-3.2545454545454544,15.545454545454545
2022-05-06,Philippines,18.678571428571427,-3.125,15.553571428571429
2022-05-06,Philippines,18.82456140350877,-3.0701754385964914,15.614035087719298
2022-05-06,Philippines,19.637931034482758,-2.9655172413793105,15.655172413793103
2022-05-06,Philippines,19.76271186440678,-2.864406779661017,15.728813559322035
2022-05-06,Philippines,19.616666666666667,-2.966666666666667,15.766666666666667
2022-05-06,Philippines,19.672131147540984,-2.9344262295081966,15.819672131147541
2022-05-06,Philippines,19.387096774193548,-2.903225806451613,15.85483870967742
2022-05-06,Philippines,18.904761904761905,-3.0634920634920637,15.88888888888889
2022-05-07,Philippines,18.10909090909091,-6.109090909090909,16.527272727272727
2022-05-07,Philippines,18.446428571428573,-5.5,16.446428571428573
2022-05-07,Philippines,18.63157894736842,-5.035087719298246,16.36842105263158
2022-05-07,Philippines,18.862068965517242,-4.655172413793103,16.29310344827586
2022-05-07,Philippines,18.966101694915253,-4.372881355932203,16.203389830508474
2022-05-07,Philippines,19.05,-3.966666666666667,16.133333333333333
2022-05-07,Philippines,20.34426229508197,-3.557377049180328,16.081967213114755
2022-05-07,Philippines,20.129032258064516,-3.2419354838709675,16.0
2022-05-07,Philippines,20.07936507936508,-3.0793650793650795,15.904761904761905
2022-05-08,Philippines,20.818181818181817,-7.0181818181818185,16.87272727272727
2022-05-08,Philippines,20.857142857142858,-6.178571428571429,16.696428571428573
2022-05-08,Philippines,21.43859649122807,-5.280701754385965,16.526315789473685
2022-05-08,Philippines,20.982758620689655,-4.948275862068965,16.396551724137932
2022-05-08,Philippines,20.661016949152543,-4.576271186440678,16.25423728813559
2022-05-08,Philippines,20.85,-4.0,16.116666666666667
2022-05-08,Philippines,20.704918032786885,-3.6885245901639343,15.950819672131148
2022-05-08,Philippines,20.838709677419356,-3.064516129032258,15.838709677419354
2022-05-08,Philippines,20.952380952380953,-2.3174603174603177,15.761904761904763
2022-05-09,Philippines,21.036363636363635,-2.0727272727272728,15.618181818181819
2022-05-09,Philippines,20.071428571428573,-3.107142857142857,15.660714285714286
2022-05-09,Philippines,19.92982456140351,-3.912280701754386,15.68421052631579
2022-05-09,Philippines,19.551724137931036,-4.758620689655173,15.706896551724139
2022-05-09,Philippines,19.1864406779661,-5.3559322033898304,15.711864406779661
2022-05-09,Philippines,18.65,-6.083333333333333,15.75
2022-05-09,Philippines,17.934426229508198,-6.983606557377049,15.754098360655737
2022-05-09,Philippines,17.806451612903224,-7.758064516129032,15.790322580645162
2022-05-09,Philippines,17.873015873015873,-8.523809523809524,15.793650793650794
2022-05-10,Philippines,19.01818181818182,-3.981818181818182,14.781818181818181
2022-05-10,Philippines,18.857142857142858,-4.107142857142857,14.821428571428571
2022-05-10,Philippines,19.80701754385965,-4.2105263157894735,14.859649122807017
2022-05-10,Philippines,19.24137931034483,-4.482758620689655,14.879310344827585
2022-05-10,Philippines,18.576271186440678,-4.830508474576271,14.915254237288135
2022-05-10,Philippines,18.966666666666665,-4.833333333333333,14.966666666666667
2022-05-10,Philippines,18.9672131147541,-5.180327868852459,15.0
2022-05-10,Philippines,19.080645161290324,-5.17741935483871,15.0
2022-05-10,Philippines,19.19047619047619,-5.253968253968254,15.031746031746032
2022-05-11,Philippines,18.545454545454547,-5.254545454545455,14.781818181818181
2022-05-11,Philippines,17.946428571428573,-5.464285714285714,14.821428571428571
2022-05-11,Philippines,18.157894736842106,-5.456140350877193,14.87719298245614
2022-05-11,Philippines,17.551724137931036,-5.637931034482759,14.89655172413793
2022-05-11,Philippines,17.576271186440678,-5.6440677966101696,14.94915254237288
2022-05-11,Philippines,17.35,-5.65,14.983333333333333
2022-05-11,Philippines,17.459016393442624,-5.590163934426229,14.98360655737705
2022-05-11,Philippines,18.35483870967742,-5.5,15.016129032258064
2022-05-11,Philippines,18.666666666666668,-5.412698412698413,15.079365079365079
2022-05-12,Philippines,18.927272727272726,-5.109090909090909,14.8
2022-05-12,Philippines,18.982142857142858,-5.125,14.875
2022-05-12,Philippines,18.894736842105264,-5.052631578947368,14.894736842105264
2022-05-12,Philippines,18.637931034482758,-5.241379310344827,14.948275862068966
2022-05-12,Philippines,18.06779661016949,-5.406779661016949,14.966101694915254
2022-05-12,Philippines,18.333333333333332,-5.35,15.05
2022-05-12,Philippines,19.065573770491802,-5.278688524590164,15.114754098360656
2022-05-12,Philippines,18.467741935483872,-5.419354838709677,15.161290322580646
2022-05-12,Philippines,18.19047619047619,-5.396825396825397,15.206349206349206
2022-05-13,Philippines,19.145454545454545,-5.654545454545454,14.818181818181818
2022-05-13,Philippines,18.928571428571427,-5.446428571428571,14.857142857142858
2022-05-13,Philippines,18.29824561403509,-5.56140350877193,14.912280701754385
2022-05-13,Philippines,17.982758620689655,-5.586206896551724,14.982758620689655
2022-05-13,Philippines,17.93220338983051,-5.508474576271187,15.067796610169491
2022-05-13,Philippines,17.933333333333334,-5.416666666666667,15.133333333333333
2022-05-13,Philippines,18.0,-5.295081967213115,15.229508196721312
2022-05-13,Philippines,17.70967741935484,-5.209677419354839,15.290322580645162
2022-05-13,Philippines,17.174603174603174,-5.301587301587301,15.317460317460318
2022-05-14,Philippines,14.836363636363636,-8.381818181818181,15.909090909090908
2022-05-14,Philippines,14.517857142857142,-8.071428571428571,15.839285714285714
2022-05-14,Philippines,15.421052631578947,-7.5964912280701755,15.807017543859649
2022-05-14,Philippines,15.086206896551724,-7.206896551724138,15.741379310344827
2022-05-14,Philippines,15.254237288135593,-6.728813559322034,15.711864406779661
2022-05-14,Philippines,15.216666666666667,-6.283333333333333,15.666666666666666
2022-05-14,Philippines,14.950819672131148,-6.114754098360656,15.573770491803279
2022-05-14,Philippines,15.080645161290322,-5.741935483870968,15.53225806451613
2022-05-14,Philippines,15.19047619047619,-5.380952380952381,15.492063492063492
2022-05-15,Philippines,13.290909090909091,-10.545454545454545,16.581818181818182
2022-05-15,Philippines,13.232142857142858,-9.767857142857142,16.464285714285715
2022-05-15,Philippines,13.403508771929825,-8.929824561403509,16.385964912280702
2022-05-15,Philippines,12.948275862068966,-8.60344827586207,16.275862068965516
2022-05-15,Philippines,12.779661016949152,-8.135593220338983,16.1864406779661
2022-05-15,Philippines,13.7,-7.55,16.083333333333332
2022-05-15,Philippines,13.540983606557377,-7.262295081967213,15.967213114754099
2022-05-15,Philippines,13.790322580645162,-6.548387096774194,15.870967741935484
2022-05-15,Philippines,13.873015873015873,-6.0,15.793650793650794
2022-05-16,Philippines,16.70909090909091,1.690909090909091,15.618181818181819
2022-05-16,Philippines,16.517857142857142,1.3928571428571428,15.660714285714286
2022-05-16,Philippines,16.859649122807017,1.368421052631579,15.68421052631579
2022-05-16,Philippines,16.344827586206897,1.1206896551724137,15.672413793103448
2022-05-16,Philippines,16.74576271186441,1.2203389830508475,15.728813559322035
2022-05-16,Philippines,16.55,1.25,15.733333333333333
2022-05-16,Philippines,17.34426229508197,1.3278688524590163,15.770491803278688
2022-05-16,Philippines,17.258064516129032,1.435483870967742,15.741935483870968
2022-05-16,Philippines,16.77777777777778,1.2063492063492063,15.73015873015873
2022-05-17,Philippines,16.272727272727273,3.6363636363636362,15.6
2022-05-17,Philippines,15.642857142857142,3.357142857142857,15.625
2022-05-17,Philippines,15.771929824561404,3.280701754385965,15.649122807017545
2022-05-17,Philippines,15.637931034482758,2.9655172413793105,15.706896551724139
2022-05-17,Philippines,16.389830508474578,2.983050847457627,15.728813559322035
2022-05-17,Philippines,16.683333333333334,3.0166666666666666,15.783333333333333
2022-05-17,Philippines,16.62295081967213,3.0655737704918034,15.770491803278688
2022-05-17,Philippines,16.129032258064516,2.7903225806451615,15.774193548387096
2022-05-17,Philippines,15.952380952380953,2.746031746031746,15.793650793650794
2022-05-18,Philippines,14.836363636363636,4.2,15.563636363636364
2022-05-18,Philippines,15.678571428571429,4.232142857142857,15.589285714285714
2022-05-18,Philippines,15.631578947368421,3.8596491228070176,15.666666666666666
2022-05-18,Philippines,15.724137931034482,3.810344827586207,15.689655172413794
2022-05-18,Philippines,15.220338983050848,3.542372881355932,15.711864406779661
2022-05-18,Philippines,15.183333333333334,3.55,15.716666666666667
2022-05-18,Philippines,15.39344262295082,3.459016393442623,15.754098360655737
2022-05-18,Philippines,15.14516129032258,3.403225806451613,15.790322580645162
2022-05-18,Philippines,15.507936507936508,3.3968253968253967,15.841269841269842
2022-05-19,Philippines,16.618181818181817,5.109090909090909,15.527272727272727
2022-05-19,Philippines,16.053571428571427,4.803571428571429,15.535714285714286
2022-05-19,Philippines,15.824561403508772,4.456140350877193,15.596491228070175
2022-05-19,Philippines,15.758620689655173,4.4655172413793105,15.60344827586207
2022-05-19,Philippines,15.203389830508474,4.220338983050848,15.627118644067796
2022-05-19,Philippines,15.566666666666666,4.166666666666667,15.683333333333334
2022-05-19,Philippines,15.80327868852459,4.049180327868853,15.721311475409836
2022-05-19,Philippines,15.983870967741936,3.9838709677419355,15.741935483870968
2022-05-19,Philippines,15.73015873015873,3.9365079365079363,15.777777777777779
2022-05-20,Philippines,17.072727272727274,4.945454545454545,15.345454545454546
2022-05-20,Philippines,16.446428571428573,4.678571428571429,15.392857142857142
2022-05-20,Philippines,16.12280701754386,4.666666666666667,15.456140350877194
2022-05-20,Philippines,16.379310344827587,4.655172413793103,15.53448275862069
2022-05-20,Philippines,15.813559322033898,4.440677966101695,15.576271186440678
2022-05-20,Philippines,16.466666666666665,4.466666666666667,15.616666666666667
2022-05-20,Philippines,16.60655737704918,4.442622950819672,15.639344262295081
2022-05-20,Philippines,16.306451612903224,4.241935483870968,15.709677419354838
2022-05-20,Philippines,16.22222222222222,4.349206349206349,15.73015873015873
2022-05-21,Philippines,15.763636363636364,2.727272727272727,16.181818181818183
2022-05-21,Philippines,15.964285714285714,2.982142857142857,16.107142857142858
2022-05-21,Philippines,16.87719298245614,3.2982456140350878,16.07017543859649
2022-05-21,Philippines,16.53448275862069,3.310344827586207,15.982758620689655
2022-05-21,Philippines,16.74576271186441,3.6271186440677967,15.94915254237288
2022-05-21,Philippines,16.366666666666667,3.683333333333333,15.916666666666666
2022-05-21,Philippines,16.83606557377049,3.8852459016393444,15.868852459016393
2022-05-21,Philippines,16.725806451612904,4.096774193548387,15.82258064516129
2022-05-21,Philippines,16.634920634920636,4.333333333333333,15.777777777777779
2022-05-22,Philippines,16.381818181818183,1.4545454545454546,16.581818181818182
2022-05-22,Philippines,16.0,1.7678571428571428,16.5
2022-05-22,Philippines,16.280701754385966,2.210526315789474,16.385964912280702
2022-05-22,Philippines,16.155172413793103,2.7758620689655173,16.275862068965516
2022-05-22,Philippines,16.52542372881356,3.3728813559322033,16.203389830508474
2022-05-22,Philippines,17.366666666666667,3.75,16.116666666666667
2022-05-22,Philippines,16.901639344262296,3.901639344262295,16.016393442622952
2022-05-22,Philippines,16.693548387096776,4.016129032258065,15.903225806451612
2022-05-22,Philippines,16.714285714285715,4.412698412698413,15.825396825396826
2022-05-23,Philippines,16.763636363636362,5.3090909090909095,15.745454545454546
2022-05-23,Philippines,17.089285714285715,5.339285714285714,15.803571428571429
2022-05-23,Philippines,17.859649122807017,5.385964912280702,15.842105263157896
2022-05-23,Philippines,17.74137931034483,5.4655172413793105,15.810344827586206
2022-05-23,Philippines,17.491525423728813,5.11864406779661,15.796610169491526
2022-05-23,Philippines,17.25,5.1,15.816666666666666
2022-05-23,Philippines,16.737704918032787,4.819672131147541,15.819672131147541
2022-05-23,Philippines,16.93548387096774,4.774193548387097,15.838709677419354
2022-05-23,Philippines,16.46031746031746,4.507936507936508,15.841269841269842
2022-05-24,Philippines,16.21818181818182,5.454545454545454,15.618181818181819
2022-05-24,Philippines,16.196428571428573,5.464285714285714,15.607142857142858
2022-05-24,Philippines,15.543859649122806,5.140350877192983,15.649122807017545
2022-05-24,Philippines,15.672413793103448,5.017241379310345,15.672413793103448
2022-05-24,Philippines,15.728813559322035,4.694915254237288,15.711864406779661
2022-05-24,Philippines,15.55,4.633333333333334,15.733333333333333
2022-05-24,Philippines,16.278688524590162,4.622950819672131,15.770491803278688
2022-05-24,Philippines,16.306451612903224,4.548387096774194,15.806451612903226
2022-05-24,Philippines,16.476190476190474,4.555555555555555,15.873015873015873
2022-05-25,Philippines,16.6,5.8545454545454545,15.581818181818182
2022-05-25,Philippines,17.464285714285715,5.875,15.625
2022-05-25,Philippines,17.596491228070175,5.771929824561403,15.649122807017545
2022-05-25,Philippines,17.982758620689655,5.741379310344827,15.706896551724139
2022-05-25,Philippines,17.71186440677966,5.661016949152542,15.745762711864407
2022-05-25,Philippines,17.8,5.55,15.783333333333333
2022-05-25,Philippines,17.78688524590164,5.213114754098361,15.836065573770492
2022-05-25,Philippines,17.29032258064516,4.951612903225806,15.85483870967742
2022-05-25,Philippines,16.77777777777778,4.682539682539683,15.857142857142858
2022-05-26,Philippines,16.727272727272727,5.654545454545454,15.6
2022-05-26,Philippines,17.178571428571427,5.589285714285714,15.642857142857142
2022-05-26,Philippines,17.350877192982455,5.491228070175438,15.68421052631579
2022-05-26,Philippines,17.46551724137931,5.344827586206897,15.724137931034482
2022-05-26,Philippines,16.966101694915253,5.067796610169491,15.728813559322035
2022-05-26,Philippines,17.566666666666666,5.066666666666666,15.766666666666667
2022-05-26,Philippines,17.0327868852459,4.836065573770492,15.78688524590164
2022-05-26,Philippines,16.79032258064516,4.790322580645161,15.806451612903226
2022-05-26,Philippines,16.873015873015873,4.825396825396825,15.793650793650794
2022-05-27,Philippines,17.545454545454547,5.654545454545454,15.363636363636363
2022-05-27,Philippines,17.696428571428573,5.625,15.464285714285714
2022-05-27,Philippines,17.842105263157894,5.56140350877193,15.491228070175438
2022-05-27,Philippines,17.82758620689655,5.4655172413793105,15.568965517241379
2022-05-27,Philippines,17.25423728813559,5.220338983050848,15.59322033898305
2022-05-27,Philippines,16.716666666666665,4.983333333333333,15.633333333333333
2022-05-27,Philippines,17.295081967213115,5.032786885245901,15.672131147540984
2022-05-27,Philippines,17.016129032258064,5.016129032258065,15.709677419354838
2022-05-27,Philippines,16.77777777777778,4.857142857142857,15.73015873015873
2022-05-28,Philippines,16.4,3.4545454545454546,16.163636363636364
2022-05-28,Philippines,17.303571428571427,3.7857142857142856,16.107142857142858
2022-05-28,Philippines,16.964912280701753,3.789473684210526,16.017543859649123
2022-05-28,Philippines,16.655172413793103,3.9827586206896552,15.931034482758621
2022-05-28,Philippines,16.661016949152543,4.220338983050848,15.864406779661017
2022-05-28,Philippines,16.766666666666666,4.466666666666667,15.8
2022-05-28,Philippines,16.9672131147541,4.672131147540983,15.721311475409836
2022-05-28,Philippines,16.870967741935484,4.903225806451613,15.67741935483871
2022-05-28,Philippines,16.666666666666668,4.9523809523809526,15.619047619047619
2022-05-29,Philippines,17.054545454545455,1.9454545454545455,16.327272727272728
2022-05-29,Philippines,16.785714285714285,2.2857142857142856,16.214285714285715
2022-05-29,Philippines,16.859649122807017,2.807017543859649,16.12280701754386
2022-05-29,Philippines,17.051724137931036,3.2241379310344827,16.017241379310345
2022-05-29,Philippines,16.576271186440678,3.406779661016949,15.915254237288135
2022-05-29,Philippines,16.8,4.016666666666667,15.8
2022-05-29,Philippines,16.75409836065574,4.573770491803279,15.688524590163935
2022-05-29,Philippines,16.64516129032258,4.725806451612903,15.564516129032258
2022-05-29,Philippines,16.666666666666668,5.333333333333333,15.492063492063492
2022-05-30,Philippines,16.6,6.0181818181818185,15.345454545454546
2022-05-30,Philippines,16.428571428571427,5.982142857142857,15.375
2022-05-30,Philippines,16.473684210526315,6.052631578947368,15.350877192982455
2022-05-30,Philippines,16.017241379310345,5.741379310344827,15.344827586206897
2022-05-30,Philippines,16.220338983050848,5.627118644067797,15.372881355932204
2022-05-30,Philippines,16.866666666666667,5.616666666666666,15.466666666666667
2022-05-30,Philippines,16.360655737704917,5.295081967213115,15.475409836065573
2022-05-30,Philippines,16.580645161290324,5.225806451612903,15.483870967741936
2022-05-30,Philippines,16.904761904761905,5.222222222222222,15.53968253968254
2022-05-31,Philippines,17.363636363636363,6.4363636363636365,15.236363636363636
2022-05-31,Philippines,17.642857142857142,6.410714285714286,15.303571428571429
2022-05-31,Philippines,17.017543859649123,6.105263157894737,15.333333333333334
2022-05-31,Philippines,16.862068965517242,6.0344827586206895,15.362068965517242
2022-05-31,Philippines,16.93220338983051,5.711864406779661,15.389830508474576
2022-05-31,Philippines,17.6,5.733333333333333,15.433333333333334
2022-05-31,Philippines,17.62295081967213,5.639344262295082,15.475409836065573
2022-05-31,Philippines,17.193548387096776,5.370967741935484,15.46774193548387
2022-05-31,Philippines,17.26984126984127,5.396825396825397,15.444444444444445
2022-06-01,Philippines,17.89090909090909,6.7272727272727275,15.163636363636364
2022-06-01,Philippines,17.982142857142858,6.625,15.196428571428571
2022-06-01,Philippines,17.45614035087719,6.333333333333333,15.228070175438596
